1614
0	15	104	180	389	606	685	771	830	917	1055	1103	1147	1190	1201	
0	6	104	122	153	209	281	296	377	421	500	501	566	623	715	
69	147	227	328	414	547	599	744	824	873	965	969	1020	1104	1145	
157	302	340	410	440	525	594	788	826	1178	1380	1446	1449	1485	1513	
0	78	85	169	355	742	812	830	843	917	977	1038	1323	1357	1446	
90	263	402	435	553	564	661	703	729	824	1129	1178	1283	1353	1441	
78	205	288	336	337	429	461	525	606	659	729	1145	1299	1306	1388	
15	90	153	265	276	325	685	742	956	1033	1113	1223	1364	1457	1521	
0	93	191	296	305	404	531	666	794	907	956	1103	1229	1284	1364	
0	66	153	180	227	444	580	715	766	815	962	1102	1188	1266	1348	
0	103	209	418	506	566	693	696	893	965	1031	1113	1201	1305	1306	
276	413	426	440	467	481	548	620	734	826	893	963	1220	1286	1380	
198	351	418	436	527	611	706	728	812	982	1071	1096	1132	1201	1469	
0	64	170	336	379	558	623	681	734	913	1006	1248	1291	1439	1469	
6	162	215	336	435	488	553	695	822	913	969	1055	1077	1145	1216	
0	105	138	169	283	361	440	467	523	599	600	611	635	659	735	
39	124	217	394	414	503	571	620	696	860	907	932	1071	1334	1515	
0	68	279	325	519	594	666	688	763	815	885	1038	1122	1214	1349	
147	294	379	410	506	626	706	826	963	1049	1132	1145	1223	1306	1381	
0	82	190	205	766	788	1033	1122	1138	1216	1299	1348	1446	1457	1524	
