1167
0	39	97	250	347	408	479	532	649	706	
0	128	208	220	276	396	479	556	654	759	
28	47	176	210	814	868	947	1009	1046	1124	
0	159	246	335	412	524	562	868	947	1030	
0	173	322	466	580	619	663	998	1073	1122	
79	114	213	266	420	455	462	562	663	807	
121	276	335	355	398	473	632	732	782	854	
55	149	246	354	408	453	532	619	660	813	
0	64	130	210	285	322	330	909	1030	1072	
34	192	276	398	479	553	663	758	843	908	
59	169	358	505	585	732	813	889	1092	1124	
0	28	220	302	556	660	759	782	854	1006	
28	125	173	209	368	684	759	827	945	991	
47	114	278	455	505	597	654	751	814	908	
60	121	176	412	522	584	670	711	825	869	
