1605
0	70	96	160	215	229	262	328	713	804	868	923	941	1003	1049	
0	30	219	243	371	469	550	613	675	700	818	956	1061	1141	1281	
70	112	237	300	571	595	665	790	801	864	1031	1149	1296	1370	1390	
0	76	299	417	434	627	713	797	1007	1148	1175	1188	1286	1289	1346	
0	38	668	748	797	847	989	995	1007	1033	1149	1190	1294	1379	1412	
0	150	237	296	394	478	563	701	752	809	874	876	923	1074	1339	
0	96	597	681	703	707	775	843	1014	1099	1257	1286	1392	1461	1568	
19	77	175	276	410	490	533	597	687	784	931	1067	1280	1393	1469	
38	175	322	410	466	563	614	654	715	868	908	951	1050	1132	1242	
30	215	281	382	540	583	687	761	838	976	1206	1378	1390	1477	1542	
112	179	219	300	488	555	648	768	784	807	954	1006	1166	1268	1339	
76	240	299	461	552	598	614	801	950	1064	1149	1349	1436	1512	1568	
157	233	281	335	401	455	773	781	837	979	1215	1277	1319	1379	1451	
273	276	296	478	571	626	748	847	1097	1175	1257	1340	1398	1451	1542	
0	66	238	353	559	665	752	768	836	951	1073	1164	1228	1242	1431	
0	127	150	173	279	434	543	545	595	685	758	867	995	1064	1277	
66	133	159	389	533	567	626	743	861	876	1127	1225	1294	1319	1412	
0	127	133	310	347	382	567	626	761	796	902	954	1092	1191	1222	
115	159	238	322	347	469	613	698	758	891	1050	1061	1132	1387	1436	
221	273	332	389	455	555	781	807	879	976	1098	1148	1305	1450	1512	
