1774
0	67	139	262	632	671	763	836	1591	1672	
19	646	729	898	996	1062	1162	1278	1475	1515	
260	350	472	601	837	929	1304	1485	1612	1681	
520	533	674	760	892	955	1158	1333	1372	1672	
93	515	632	995	1083	1171	1275	1350	1610	1740	
0	258	977	1062	1100	1491	1603	1612	1672	1716	
0	70	156	206	346	397	438	517	596	599	
350	413	552	652	675	769	794	825	999	1354	
172	491	555	667	824	915	1255	1380	1496	1552	
521	713	800	892	1002	1079	1215	1275	1392	1516	
98	322	574	807	902	1095	1411	1491	1552	1636	
0	97	388	463	672	713	836	927	990	1127	
0	117	219	546	605	705	763	1231	1420	1475	
179	397	727	863	975	996	1070	1217	1350	1392	
77	231	914	992	1023	1028	1154	1421	1497	1607	
176	209	264	331	435	517	523	596	625	705	
51	122	264	434	725	813	825	834	909	1084	
181	463	510	598	800	1070	1079	1141	1455	1670	
129	186	235	353	435	625	691	829	929	1318	
222	793	905	1023	1133	1303	1380	1571	1630	1688	
