2059
0	99	165	171	341	423	873	1007	1163	1286	1363	1574	1736	1875	1949	
18	141	192	502	602	745	754	1366	1515	1720	1805	1814	1850	1872	1897	
0	54	142	263	780	893	964	1128	1352	1514	1639	1706	1794	1841	1923	
0	60	304	434	518	602	839	898	912	1273	1397	1794	1827	1939	1970	
37	86	235	957	1058	1120	1176	1296	1352	1518	1587	1662	1690	1741	1778	
0	201	309	406	446	507	546	645	831	988	1296	1392	1459	1579	1709	
0	18	25	165	443	600	696	753	802	846	877	954	1058	1122	1176	
65	118	270	726	797	1193	1321	1420	1486	1538	1665	1858	1891	1949	1953	
114	323	530	572	622	713	802	941	986	1147	1178	1268	1314	1835	1891	
0	35	171	363	513	722	745	787	877	971	1059	1187	1282	1392	1417	
0	60	121	244	364	379	453	675	701	818	872	873	981	1122	1224	
118	309	431	638	912	927	1064	1116	1187	1278	1299	1359	1566	1587	1723	
92	219	342	474	518	579	605	670	825	1216	1302	1459	1572	1692	1804	
54	141	265	496	530	802	904	931	1031	1200	1495	1590	1805	1858	1969	
0	264	343	373	466	572	613	701	795	988	1007	1089	1333	1371	1448	
0	217	811	882	979	1093	1300	1525	1581	1669	1773	1886	1939	1999	2040	
217	255	394	459	549	725	764	787	1082	1168	1299	1333	1359	1581	1653	
59	86	190	617	927	1021	1216	1356	1359	1403	1483	1569	1629	1778	1792	
70	165	244	395	581	699	754	880	971	1093	1495	1687	1786	1794	1841	
121	320	331	453	524	701	752	1021	1193	1264	1549	1572	1861	1924	1951	
0	181	419	518	579	624	769	797	1373	1425	1523	1745	1746	1987	1996	
171	262	334	521	533	649	752	831	925	992	1089	1175	1268	1400	1425	
245	255	294	446	546	619	667	885	956	1079	1264	1356	1527	1579	1672	
0	182	266	334	495	589	764	814	872	1045	1166	1209	1268	1662	1717	
84	165	262	383	443	458	609	645	747	903	1121	1398	1629	1720	1794	
281	355	752	922	1339	1388	1483	1496	1503	1538	1653	1719	1898	1989	1992	
10	411	675	753	964	988	1134	1223	1321	1416	1514	1924	1996	2027	2056	
296	355	435	605	613	615	644	898	954	1116	1209	1691	1745	1839	1908	
0	321	342	395	487	701	851	913	946	1007	1093	1223	1483	1811	1835	
0	101	171	618	698	762	917	1026	1289	1357	1579	1788	1871	1970	2014	
