1760
14	144	413	441	568	773	832	1612	1678	1748	
0	52	90	271	580	686	905	992	1228	1317	
0	219	350	813	906	1006	1052	1236	1279	1449	
0	197	323	431	560	665	741	843	940	1036	
0	209	510	634	820	1013	1068	1411	1510	1684	
250	402	578	673	859	884	944	1041	1113	1569	
243	673	1193	1277	1386	1489	1531	1628	1681	1688	
75	445	585	676	802	940	1339	1510	1542	1637	
0	108	576	1116	1152	1242	1279	1401	1542	1678	
97	222	250	472	603	972	1158	1209	1376	1461	
169	425	536	689	773	924	1055	1160	1371	1381	
0	90	549	604	783	1261	1335	1405	1454	1472	
0	660	744	1106	1242	1384	1458	1512	1601	1681	
19	179	322	442	687	843	942	1105	1504	1520	
24	118	514	884	992	1013	1084	1227	1379	1473	
7	271	459	508	707	1019	1068	1148	1300	1417	
142	353	490	755	780	985	1101	1160	1320	1380	
67	232	291	414	484	801	821	1416	1486	1628	
0	31	158	315	416	442	536	1178	1227	1463	
71	196	316	350	588	1132	1164	1400	1461	1542	
43	122	261	483	644	776	850	859	1037	1186	
71	170	227	667	821	979	1041	1317	1615	1677	
11	94	161	197	237	416	972	1129	1238	1363	
89	207	212	354	774	846	942	1422	1547	1665	
0	48	142	232	331	1047	1132	1196	1277	1335	
0	157	222	379	432	719	896	1486	1532	1604	
39	125	359	421	530	676	833	1470	1660	1684	
123	751	858	909	1025	1111	1156	1381	1510	1723	
186	275	425	601	720	835	920	1367	1532	1691	
52	122	152	274	425	433	525	644	1318	1423	
