4041
147	1957	2460	2553	2601	2602	3038	3274	4019	4025	
570	2067	2092	2712	2798	3764	3907	3938	3960	3966	
82	221	360	433	652	700	774	913	1003	1096	
113	508	878	2393	2419	2542	2760	3334	3406	3591	
197	335	580	1213	2287	2425	2483	2654	2969	3414	
0	411	2071	2132	2228	2252	2393	2473	2649	2734	
1592	1719	2117	2197	2271	2321	2395	2978	3105	3348	
198	294	820	1351	1551	1616	1736	1826	2274	2325	
1029	1076	1948	2269	2326	2427	2471	2779	3801	3925	
239	728	1034	1166	1512	1572	1738	1762	1929	2071	
356	1269	2203	2416	2553	2703	2874	3155	3469	3479	
56	1012	1653	1919	2197	2377	3076	3233	3586	3695	
165	247	634	771	1412	1442	1516	1655	1785	3876	
100	1078	1874	1962	2050	2143	2179	2491	2707	3115	
200	426	929	1553	1717	1845	2027	2232	2453	3149	
100	217	381	481	718	760	854	913	1003	1081	
328	414	604	711	1114	1188	1195	1332	1406	1484	
2092	2137	2371	2446	2817	3150	3560	3567	3672	3779	
0	1209	1724	1776	2326	2550	2727	2948	3150	3845	
551	1645	1732	1789	1846	1873	1913	1991	2286	3237	
759	856	1004	1140	1265	1277	1406	1484	1669	1834	
1188	1962	2250	2271	2807	3195	3445	3569	3671	3816	
266	609	2004	2798	2852	2967	3019	3321	3938	4019	
824	1371	1501	1863	1882	2048	2223	2351	2451	3479	
674	1446	1618	2053	2471	2935	2996	3262	3316	3417	
344	1017	1181	1223	1689	1920	2047	2439	2529	3320	
0	406	591	700	1090	1140	1181	1243	1344	1452	
293	741	1181	1283	1586	1688	1814	1844	1988	2078	
415	482	732	800	1351	1483	1659	1749	1922	2553	
92	852	960	1035	1482	1578	1749	1853	2058	2062	
0	989	1556	1738	1786	1835	2937	3056	3165	3290	
294	1018	1464	1498	1818	1943	2162	2179	2642	2756	
936	1262	1625	1916	2301	2752	2917	3026	3503	3603	
574	1673	2006	2025	2384	2527	3417	3617	3725	3852	
219	483	945	1094	1781	2018	2053	2257	2286	2325	
379	760	1053	1357	1468	1598	1655	1749	1932	3851	
844	1408	1640	1803	1877	2179	2567	2758	2842	3237	
0	558	1277	1442	2025	2385	3045	3567	3587	3591	
209	1096	1418	1882	2493	2555	3013	3095	3218	3668	
545	847	996	2422	2498	2611	2654	2867	3316	3729	
147	366	825	1546	1567	1689	1913	2021	2330	2819	
654	738	1212	1343	2137	2246	3641	3748	3816	3837	
46	504	942	1558	2418	2449	2648	3697	3779	3851	
1801	2176	2399	2673	2712	2847	3146	3201	3229	3341	
1032	1077	1540	2074	2117	2831	2873	3006	3556	3657	
144	444	709	1209	1355	1412	1506	1564	1598	1933	
340	595	1415	2628	2673	2792	2861	2893	3462	3560	
289	451	1455	1779	2440	2749	2873	2927	3095	3248	
102	682	1200	1404	1968	2062	2100	2762	3064	3516	
450	1123	1186	1277	2007	2085	2179	2798	2831	3389	
